Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
-0.0626,0.1996,-0.0453,1.7825,-0.6357,8.3031
-0.0226,0.1215,-0.1055,1.3012,-0.3196,8.4982
-0.0338,0.0362,-0.0823,0.7302,-0.2741,8.5353
-0.0282,0.0320,-0.0751,0.6189,-0.2897,8.6347
-0.0168,0.0053,-0.0256,0.2873,-0.5782,8.5533
-0.0344,0.0671,0.0048,0.3100,-0.8763,8.5461
-0.0096,0.0195,0.1282,0.7626,-0.8763,8.8909
0.0624,0.0075,0.1540,1.0618,-0.7051,8.8107
0.0741,0.0970,0.0762,1.3934,-0.5770,8.3510
0.0448,0.0717,0.0477,1.2354,-0.5207,8.4252
0.0626,0.0277,0.0216,1.2127,-0.5016,8.2301
-0.0821,0.0669,0.0333,0.8667,-0.4465,8.5018
-0.0570,0.0384,0.0797,0.9301,-0.2490,8.4743
-0.0498,0.0674,0.0658,1.0953,-0.2957,8.9699
0.0205,0.0789,0.0703,1.2438,-0.2263,9.0405
0.0775,0.1007,-0.0280,1.1576,-0.4788,8.9723
0.0986,0.0306,0.0400,1.0582,-0.3388,8.3522
0.0906,-0.0410,0.0368,0.9637,-0.3017,8.4108
-0.0208,0.0565,-0.0080,1.0343,-0.1700,8.4815
0.0077,0.0269,0.0349,0.8523,-0.1341,8.5150
0.0237,0.0504,0.0029,0.9122,-0.2310,8.4408
-0.0131,0.0365,0.0272,1.0343,-0.1832,8.3043
-0.0053,-0.0067,0.0530,1.1133,-0.1030,8.4551
-0.0083,-0.0288,0.0477,0.8990,-0.0192,8.4611
-0.0679,0.0240,0.0498,1.4413,0.0802,8.7269
0.0085,-0.0480,0.0112,1.5036,-0.0156,8.7604
-0.0701,0.0381,-0.0053,1.6664,-0.1520,8.6036
-0.0823,0.0887,0.0003,1.1085,-0.2873,8.4707
-0.0885,0.0525,-0.0402,1.4629,-0.1664,8.3749
-0.1340,0.1191,-0.0493,1.2881,-0.1221,8.3534
-0.1015,0.0488,-0.0458,0.9421,-0.2885,8.3881
-0.1258,0.0397,0.0013,1.0187,-0.3065,8.3031
-0.1434,0.0853,0.0442,1.0870,-0.2993,8.8322
-0.1111,0.0445,0.0189,1.1863,-0.2622,8.8717
-0.0234,0.0261,0.0179,1.4892,-0.2837,9.0597
0.0053,0.0288,0.0072,1.4269,-0.2179,8.4120
-0.0330,0.0445,-0.0285,1.1732,-0.3460,8.3929
-0.0432,0.0282,0.0048,1.2306,-0.3256,8.4803
-0.1023,0.0211,0.0155,1.1887,-0.3771,8.4180
-0.1583,0.0775,0.0410,1.2594,-0.3974,8.1606
-0.3704,0.2478,-0.0402,1.6867,-0.3436,8.1008
-0.2910,0.1386,-0.0722,1.0187,-0.8188,8.9304
-0.0410,-0.0456,-0.0373,1.4653,-0.7278,8.8801
-0.0871,0.0618,-0.0522,0.8978,-0.6847,8.6670
-0.1210,0.0794,-0.0594,1.1588,-0.6680,8.2588
-0.2699,0.2185,-0.0432,1.1408,-0.7745,8.0541
-0.3483,0.2843,-0.0298,0.4992,-1.0822,8.2253
-0.3184,0.1279,-0.0522,1.0068,-0.9541,8.2013
-0.3456,0.0362,-0.0767,0.8380,-1.3755,8.7688
-0.2825,-0.0035,0.0378,1.1516,-1.3695,9.0633
-0.2603,0.1436,-0.0901,1.5874,-1.3132,8.7616
-0.0925,0.0666,-0.0357,0.8296,-1.7202,9.3721
0.0589,0.0136,-0.0613,1.2761,-1.4952,8.3689
-0.0171,0.0983,-0.0378,0.5794,-1.7514,8.3989
0.1359,-0.0999,0.0120,0.8260,-1.5646,8.6694
-0.0176,0.0171,-0.0338,0.5794,-1.5119,7.6160
-0.1836,0.1055,0.0397,1.4401,-1.5730,8.5832
-0.0490,0.1266,0.0376,0.6213,-1.7071,8.8550
-0.6262,0.7570,0.2433,2.4493,5.6695,5.4648
4.7508,1.4773,0.4509,3.1747,-9.8821,19.3595
5.4889,1.6475,-0.3352,-1.2342,-9.1746,-2.3691
3.0204,0.4772,0.7216,-1.4461,-2.2170,-9.8174
1.4506,-0.0765,0.5321,0.9445,1.3252,-4.0737
0.7426,-0.0410,0.2619,1.5742,2.6504,-4.3144
