Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
1.8908,1.4330,1.7856,-2.7569,-0.0515,5.1547
1.2199,0.8284,1.9772,0.0694,1.0139,0.2418
-0.1689,1.1013,1.8154,-0.6393,-0.2658,1.9261
-0.7623,0.2779,2.2492,1.6305,-0.1341,1.5874
-1.6401,0.3381,1.9071,5.2996,0.9062,4.6866
-1.4301,0.0906,0.9907,8.6443,1.5467,11.7986
-0.2316,-0.1783,-0.3677,5.1942,1.9166,11.7986
-0.1466,-0.0453,-0.4898,1.4545,2.2769,10.2185
0.0965,0.0149,-0.3171,0.0994,1.7741,9.8785
0.1903,-0.0855,-0.2539,-0.5411,1.8459,8.4001
0.0677,0.0370,0.0160,-0.5351,1.8866,7.9380
-0.0461,-0.0112,0.2630,0.9026,2.0255,8.3139
-0.1479,0.1474,0.8108,4.9871,2.2817,11.6969
0.7621,0.2308,-0.5550,14.5795,0.4034,19.2446
2.6657,-0.0456,-2.9420,10.2771,-1.2222,8.1499
1.9764,-0.1884,-3.8965,6.0873,-2.5235,-5.5342
0.1346,-2.2215,-4.7913,-2.6695,-7.2963,-14.7830
-4.0321,-3.9250,-1.8778,-20.6787,-11.5293,-16.8444
-7.6379,-3.5813,2.5258,-0.1125,-20.7434,25.5378
-1.1040,-0.7610,0.6981,14.3760,-0.9948,31.0983
1.1223,0.6952,-1.2633,2.9018,-0.0419,14.9841
-0.3456,0.4946,-0.1695,-1.9968,-1.9788,9.1566
0.4642,0.2193,1.1032,5.5665,-1.7035,9.6666
-0.1460,0.0237,0.1154,5.2182,-0.2610,4.7681
-0.3469,0.1974,-0.1825,3.9660,-1.9668,10.6015
0.0370,0.1492,-0.2523,0.8715,-2.3487,8.4827
0.0312,0.2489,0.2313,2.1308,-1.9692,9.3541
0.2678,0.0117,-0.1290,3.3531,-1.4724,7.9464
-0.0698,0.4263,-0.1729,3.0203,-1.0690,8.9795
-0.0362,0.3309,-0.4546,1.7035,-1.3719,13.5021
1.0224,0.5532,-0.5454,1.3384,-2.2087,18.8986
2.7280,0.5974,-0.3589,-1.9213,-2.9497,16.0005
3.2644,1.4557,0.5923,-5.1930,-3.1412,10.2496
3.0161,1.3118,2.0201,-4.1551,-1.5263,2.6851
0.6920,1.7682,3.0419,-1.7478,-0.5698,-2.6540
-1.0168,2.2868,3.3870,1.1492,-1.4760,5.2361
-0.4791,1.7219,2.5122,3.5063,0.3304,4.0091
-1.3699,0.5793,1.7693,6.8390,1.8615,2.6983
-1.5495,0.3957,1.1250,7.1934,2.5857,12.0692
-0.5433,-0.1140,-0.0778,6.8977,2.2865,12.2990
0.1029,-0.3587,-1.1298,0.7123,1.6305,10.1574
0.0682,-0.2585,-0.7402,-3.4273,1.2127,7.5621
-0.1460,-0.1817,-0.1295,-3.4907,1.2498,8.6790
-0.0962,-0.1705,0.0898,-2.9904,1.7561,7.5896
-0.4940,-0.2374,1.2470,1.0738,2.5774,8.9962
-0.2414,0.1202,0.9792,12.6019,1.8519,17.7889
2.1466,-0.1378,-1.7341,22.4121,-1.8328,17.4872
2.7821,-0.8375,-5.4364,15.4498,-6.3829,1.8555
1.8898,-1.1493,-7.0807,-15.2116,-13.4255,3.8642
0.4221,-1.2796,-1.8154,-18.8065,-5.7473,-12.3242
-3.2460,-3.0041,-0.3512,-16.0364,-6.5541,-15.4270
-6.9259,-3.7017,3.7259,3.5374,-13.5009,-2.0111
-2.9591,-1.0712,-0.1775,23.7313,-8.9052,39.2254
0.4887,0.7578,-0.9230,3.5123,0.4980,24.2425
1.5007,0.5097,-0.5534,0.3915,-0.3112,5.4229
-0.3672,0.4418,0.8300,1.5502,-1.9309,4.3443
-0.2976,-0.0432,0.2856,4.3491,-2.1189,8.3701
-0.4458,0.1809,0.1783,2.6181,-1.3611,7.2317
-0.4221,0.2523,0.0546,4.2102,-2.1500,10.5656
0.0274,0.1127,-0.3672,1.7154,-2.0279,9.3841
-0.0139,0.1700,-0.0365,2.8587,-1.7454,10.7248
0.0861,0.4759,-0.3693,1.2210,-2.5857,14.7734
1.1751,0.9009,-0.3738,-1.7717,-3.4776,22.3642
3.3252,0.9108,0.5276,-4.6902,-4.1659,14.6621
3.2346,1.6497,1.2462,-4.4748,-3.1232,4.6268
1.9835,1.5977,2.5937,-5.3415,-1.7071,1.8495
0.1263,1.6377,3.3148,2.1919,-2.7521,-0.2562
-0.6587,1.4181,3.5298,4.6280,-1.7262,4.7992
-0.6355,0.2441,2.3824,10.4770,1.3755,3.4560
-1.1058,0.2446,0.9398,7.8745,2.7390,6.3470
-0.9060,-0.0693,-0.0458,5.9460,2.8934,8.4264
-0.6622,-0.0560,-0.6491,-0.9445,1.9237,10.9523
-0.2459,-0.0248,-0.3107,-0.9996,1.4401,10.8445
-0.0855,0.0352,-0.0085,0.1520,1.2546,10.5728
0.2635,-0.0594,-0.1287,0.6847,1.6293,9.2165
0.0557,-0.2214,0.0775,1.7789,2.0674,9.3589
0.1458,0.1188,0.3637,8.2983,1.5742,15.4833
1.9510,0.6472,-1.2700,16.6014,-0.0994,14.2587
2.0526,0.0408,-3.8461,13.1322,-3.1268,2.7043
1.5146,-0.3992,-5.8896,-2.6576,-9.5672,5.2625
1.7107,-1.9521,-4.0550,-18.6748,-7.5334,-13.5500
-3.1117,-4.2559,0.1993,-22.1954,-5.3127,-27.8984
-8.4671,-3.5863,3.5192,14.2575,-20.0526,18.2965
-1.5364,-0.9110,-0.5614,14.7938,-4.1240,39.2254
0.8873,0.4319,-1.1610,3.9061,1.1468,21.0271
0.0613,0.4767,-0.3288,-3.4776,-2.2613,5.2038
0.1775,0.2694,0.8548,2.7485,-3.4369,12.1925
0.2126,0.1516,0.5444,2.4828,-0.5710,4.7369
-0.4069,0.3046,0.4783,5.3079,-1.0977,8.1666
0.0775,0.2481,-0.3984,3.1184,-1.9154,8.9280
-0.1292,0.4183,0.0261,1.5299,-1.9369,9.9778
-0.2814,0.9172,0.0837,2.5929,-1.9477,11.0971
0.8921,0.5425,-0.4474,2.0973,-1.9237,16.6457
1.6510,0.7051,-0.5665,0.0072,-2.1440,14.7986
3.0816,0.2864,-0.3576,-0.9182,-2.3798,13.6278
3.1706,0.6702,0.0578,-3.0682,-1.2785,6.9599
2.4688,1.1647,1.0906,-3.7110,0.8823,2.2230
0.7456,1.6025,1.9569,-4.9680,0.3699,0.8703
-0.3632,1.6992,3.2463,-2.0626,-1.4521,4.2461
-0.3512,1.1695,3.0553,1.7454,-0.8092,3.2896
-0.8391,0.3874,2.5455,5.8454,1.8639,1.6951
-1.9478,0.1788,2.2484,8.3606,3.0538,7.7560
-1.1509,0.4024,0.8127,10.8697,2.9365,14.7531
0.2052,-0.2236,-1.0296,5.8969,3.1077,12.0440
0.3453,-0.1356,-1.1277,-1.8112,2.2458,8.7987
0.0935,0.0509,-0.0954,-1.9429,2.3056,7.2975
0.0125,0.0565,0.0160,0.5375,2.8252,8.0864
-0.0341,-0.0549,0.0663,0.6584,3.0885,6.9683
-0.3032,0.1207,0.1756,1.5490,3.0323,7.8685
-0.2273,0.0826,0.0536,0.8380,2.6911,8.9926
-0.1585,-0.0589,0.4082,1.9992,3.3854,10.4806
-0.1812,0.9750,0.7357,18.7083,1.5095,18.5479
3.2266,-0.4234,-4.2000,20.1412,-4.9716,17.3771
4.1131,-0.3211,-6.6381,-0.3735,-12.5253,-7.5788
-0.3691,-2.8503,-3.5066,-29.3996,-10.6063,-29.8150
-7.5555,-3.1256,3.2679,-9.3781,-17.9709,-26.4452
-8.7314,-2.6987,1.6595,21.0390,-24.1312,39.2254
3.1880,3.1941,-0.7799,5.4588,-8.6933,39.2254
-0.6153,0.6347,-0.9598,4.9752,1.4198,13.0903
1.3488,-0.1732,-0.4679,-0.4238,-2.3978,9.6235
0.5073,0.0821,0.0783,-1.1899,-1.6556,3.5147
-0.2132,0.3675,0.7043,1.8806,-1.2498,6.0490
-0.4615,0.3712,0.4450,3.5889,-1.4629,9.3051
-0.2086,0.4096,0.2491,2.4445,-1.5634,12.6366
0.6720,0.1431,0.0690,3.6296,-0.7781,11.7244
0.4178,0.6688,-0.2675,1.2139,-1.7095,13.4937
1.3904,0.4247,-0.2558,-1.3563,-2.2924,16.6397
2.3918,0.6281,0.1316,-2.1189,-2.4936,12.0823
2.3715,1.6563,0.4994,-5.1499,-1.6580,7.6207
1.0429,2.9596,2.1410,-8.3414,-1.7119,-6.5362
-1.9321,1.1287,3.8464,-0.2083,-3.8271,1.4317
-0.7328,-0.3246,2.5623,9.0393,-0.6680,10.3657
-0.3762,-0.2297,1.3464,7.6686,2.5869,7.7668
-0.2049,-0.0839,0.2926,4.3586,2.2039,9.1842
-0.1175,-0.0794,-0.0570,1.9166,1.6328,7.6842
-0.3024,-0.1777,0.0746,0.3352,1.5766,9.3027
-0.0056,-0.1074,-0.0999,0.5459,1.6903,9.5026
0.0919,-0.0056,-0.0181,-1.5431,1.4904,8.8585
0.0101,-0.0040,0.1665,0.3184,1.7406,8.5018
-0.0117,-0.0666,0.1980,0.5674,1.6676,8.4599
-0.0261,-0.1929,0.4133,4.1587,1.2342,11.5772
1.6499,-0.5473,-1.2329,14.4873,1.2019,15.4402
1.5791,0.0053,-2.8434,17.2634,1.9297,3.6093
0.6099,-0.7682,-5.1899,7.7776,-4.4173,2.1727
0.7837,-1.8370,-5.7239,-11.7316,-11.6310,-3.4357
-1.5737,-2.2090,-1.7773,-29.1458,-15.1050,-6.5876
-3.2255,-3.0422,3.7851,-8.2935,-6.0346,-11.1043
-6.9816,-0.5732,1.5122,31.8118,-9.0585,33.5835
2.1352,-2.6452,-2.2271,2.4217,-3.5578,11.0864
0.1250,0.6528,0.9489,-1.8399,1.4078,13.2579
0.4623,-0.1234,0.2489,8.1331,-0.5160,4.6639
-0.6145,0.6483,-0.3147,1.2594,-1.5886,5.5007
-0.2633,0.1037,0.1804,-0.0982,-2.2541,9.8809
-0.3464,0.3456,0.5857,2.2302,-1.6448,9.3697
0.1474,0.1055,0.3557,4.8698,-1.5012,13.5452
0.5289,0.3741,-0.2302,3.1424,-1.2450,11.1330
0.9206,0.5598,-0.2257,-0.0682,-1.7190,15.4570
1.5332,0.6398,0.1114,-2.6121,-1.9190,14.4071
1.8010,0.9185,0.6089,-4.5298,-2.8898,16.8181
3.9415,1.0179,1.8053,-8.3091,-7.3634,11.6765
2.0360,2.2841,3.5570,-3.1747,-3.6619,-8.0637
-0.7522,1.1578,4.2434,8.6107,-2.1536,-1.2175
-0.5356,0.1884,1.9271,11.3916,1.0546,4.9680
-0.3477,0.1079,0.5391,7.8075,3.1041,7.2030
-0.2774,0.1697,-0.1098,4.5047,3.2561,7.8039
