Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
-0.0440,0.0541,0.2809,2.9054,5.8335,9.5672
0.1103,0.0136,0.2537,1.0092,5.7042,7.7668
0.1466,0.0890,0.1993,-0.0323,5.1499,7.3251
0.1857,0.0107,0.5540,-1.2019,4.6172,6.6631
0.0650,0.9377,0.9694,-0.7638,3.5231,6.2776
0.1873,0.7994,1.1258,-1.1085,2.8084,4.1515
-0.5353,-0.8428,1.0656,0.8128,2.9748,-3.7350
-2.3038,-0.2817,1.6681,2.9616,5.3474,-0.0706
-2.5698,-0.0810,0.5817,8.4072,5.3953,8.2420
-1.7344,-0.5748,-0.7197,6.4248,2.3619,12.7228
-1.3398,-0.5135,-0.4996,1.6352,1.0427,12.2655
-0.9161,0.4743,-0.2649,5.3738,1.2426,15.7060
-0.1466,-0.1708,-0.6848,2.3511,1.5538,13.1968
0.1596,0.0171,-0.3011,1.3575,1.8340,11.1043
0.5321,-0.0067,-0.1823,1.4365,1.6400,10.8721
0.7133,-0.0959,-0.1274,1.4832,1.8136,9.1327
0.7786,-0.1500,0.0040,1.6269,2.3942,7.4663
0.5692,-0.3254,-0.0522,1.7370,2.8551,6.2501
0.2630,-0.1508,0.3128,2.2757,2.8671,5.9568
0.1404,-0.0741,0.2478,6.7397,2.4995,9.0980
0.4234,0.7314,-0.5836,12.6857,2.1727,4.3814
-0.0261,0.1250,-2.5903,11.8788,-0.6788,-1.2737
-0.9659,-2.7371,-4.6338,2.8647,-7.8195,-8.0014
-3.7060,-5.7473,-2.5210,-21.9177,-12.9454,-0.6404
-5.3178,-0.4844,6.9944,-25.4767,-25.8538,39.2254
-0.4477,-1.5116,8.7312,6.9671,-17.0347,28.9651
0.3301,2.1954,8.4836,39.2254,-11.4467,31.2360
6.1193,-4.1893,-5.0742,39.2254,-23.7660,39.2254
6.8984,1.9740,-7.7748,12.6378,-36.5822,4.9847
6.3725,0.9601,-5.9093,-14.5747,-25.2181,-11.8010
1.0083,-0.5247,-0.5582,-24.7177,-10.9810,-20.7422
0.0546,-1.2809,0.9228,-9.1135,-2.9868,-7.0066
-0.8497,-0.4493,2.0531,-0.9050,5.6431,-2.6659
-1.0621,0.4167,1.3464,8.0230,6.8414,8.9447
-0.3792,0.3333,0.3781,4.6819,5.7868,11.4275
-0.0456,0.4367,0.3211,5.3235,6.4691,9.9886
0.2574,0.1018,-0.2198,3.4165,6.0035,8.2540
0.1841,0.1575,-0.1290,0.0682,5.4181,5.0003
0.0354,0.2297,0.4090,-1.2749,4.1360,5.6563
0.0048,0.6395,0.9046,0.1700,3.5075,5.0865
-0.5492,0.1127,0.5899,3.1149,3.0478,-0.7661
-1.6878,0.2561,0.3144,0.1293,3.2825,-4.3574
-3.2309,0.1951,1.5529,3.8415,4.3096,6.1459
-2.6638,0.4626,-0.2854,6.3853,1.6700,13.2375
-1.6779,0.2721,0.0096,1.2761,-0.0970,17.0647
-0.9619,0.7666,0.3293,3.7026,0.9290,16.3536
-0.4892,0.7698,-0.2641,3.9289,1.1971,10.8158
-0.3222,0.0258,-0.1684,-0.0347,0.6524,9.6522
-0.3757,0.3981,0.0301,0.5435,-0.0251,10.2220
0.0578,0.1085,0.0863,1.1073,0.1891,9.3386
0.1103,0.0797,0.2214,0.1748,0.3196,9.1327
0.1921,0.1575,0.1034,0.8691,0.1604,9.3673
0.2838,0.1228,0.1825,0.8499,0.1329,9.4260
0.2649,0.1644,0.3112,1.2594,0.0802,9.2907
0.4170,-0.0935,0.2449,5.9137,-0.3771,12.2200
1.2297,0.7477,-0.5897,15.3815,-0.7314,16.9126
2.4821,0.1026,-3.2844,12.6522,-3.0370,3.3028
1.2225,-1.1820,-4.4337,0.4513,-4.8614,-12.2942
-1.5375,-4.2959,-3.5011,-20.7158,-10.0161,-17.5064
-6.9011,-2.0515,2.2495,-21.1504,-20.6320,-3.4034
-5.0188,-2.1125,5.0215,-19.7282,-24.6232,39.2254
-0.1402,0.6126,8.7312,13.6912,-21.1600,39.2254
6.1337,-0.5918,2.1051,39.2254,-15.8891,39.2254
8.7312,-0.4642,-4.9554,24.3395,-28.0948,16.4206
6.3994,0.8095,-4.3305,-8.2780,-19.1572,-13.1286
1.1165,-0.9065,-1.0211,-17.7722,-11.5891,-22.0171
0.4293,-1.7776,0.7250,-8.3151,-5.9855,-3.5039
-0.5428,-0.8529,1.7352,-0.1508,4.0139,-0.3436
-0.5502,0.0171,0.7450,4.6280,7.0413,7.2413
-0.3014,0.0749,0.3072,2.9209,6.4536,8.2648
-0.0943,0.1916,0.1252,3.6679,5.7736,8.9627
0.1212,0.0333,0.0541,1.2426,5.7341,6.8690
0.0703,0.0642,0.1444,0.5351,5.2828,6.1938
0.0341,0.2297,0.3746,0.7027,5.0111,6.3075
0.1122,0.1561,0.4466,1.4030,4.6316,5.5929
0.0919,0.0874,0.4421,3.6164,4.2820,1.7681
-0.7877,-0.4135,0.0858,9.0345,6.2201,0.4046
-1.0664,-0.7221,-1.5719,13.6661,5.8227,3.3339
-1.4887,-0.4879,-3.3108,0.8691,-0.4465,3.8786
-1.7416,-1.8037,-1.9990,-11.7160,-2.3200,5.5929
-2.3116,-1.1700,1.3792,-9.4870,-1.1612,10.9954
-2.0070,0.0418,2.1906,0.0144,0.6919,16.8420
-0.7773,0.5324,1.6526,5.7114,1.6352,20.4537
0.4916,0.3640,1.0690,2.3918,0.5590,16.5116
1.0078,0.4666,1.3622,5.2912,1.0032,11.6693
1.1447,0.3283,1.1314,3.6380,1.0475,8.8562
1.0030,0.7426,0.9382,6.6523,2.8802,5.9041
0.6448,0.0799,0.2699,4.6495,3.6655,5.7724
0.3789,0.0157,-0.0131,2.0135,2.9401,6.2716
0.2419,-0.2409,0.3725,1.3443,2.1584,8.7736
0.3938,-0.0778,0.5822,3.4524,2.2194,8.3713
0.1311,0.2020,0.3880,13.4111,2.5295,7.0390
0.4229,-0.0293,-2.1879,16.7558,0.1867,3.4237
-0.3381,-1.6907,-4.5704,7.4520,-7.3155,-8.1834
-1.4821,-8.4239,-3.2125,-25.5413,-15.1481,-12.5348
-8.7314,1.3843,6.0383,-19.9054,-26.2440,10.0987
-2.9162,-1.7267,6.2544,10.8086,-11.6514,39.2254
2.2087,0.8836,6.1691,19.5223,-7.7620,39.2254
6.0711,-0.3536,0.4930,39.2254,-16.3596,39.2254
8.2819,0.6867,-5.1835,36.2757,-32.5384,16.0878
7.7263,0.3456,-8.3528,9.1183,-33.7523,-5.1715
2.3443,-1.2633,-4.6420,-39.2266,-19.9126,-25.9555
-0.5945,-1.1290,2.7496,-15.5958,-9.4427,-1.4006
-0.5998,-0.5710,2.9138,-1.1600,2.6288,-3.2597
-0.8860,0.3637,2.1442,5.8191,6.8438,4.6483
-0.6371,0.4112,1.0904,8.5904,6.9288,8.8693
-0.1532,0.3595,0.1929,4.5657,6.3075,7.9535
-0.0879,0.4317,0.2966,3.9169,6.5505,6.4955
-0.0325,0.0397,0.2182,1.8124,6.0729,4.4724
-0.2246,0.0685,0.3309,1.4353,5.5079,4.6412
-0.3349,0.1761,0.2731,0.8835,4.2533,4.9249
-0.4490,0.0496,0.6395,-0.3400,4.1480,3.4429
-0.7738,0.4804,0.9134,-2.7737,3.7050,3.4034
-1.2796,0.2158,2.6196,1.3012,4.0318,5.2756
-1.3707,-0.5423,1.5857,10.5848,5.4528,7.1491
-0.7919,-1.3614,0.1047,7.4484,3.4285,11.3509
-0.4463,-1.5633,-0.2292,8.0900,2.7461,8.3498
-0.9140,-0.0919,0.1804,2.7545,2.2374,7.1623
-0.9185,0.7578,0.3072,6.0130,2.6252,8.4886
-0.6547,0.7858,0.0949,5.4528,2.8287,8.4491
-0.7213,1.4165,-0.1895,4.4484,2.2781,9.6582
-0.5713,1.3638,-0.2257,4.3467,1.6376,9.5038
-0.2054,1.1663,-0.3200,2.5977,1.3850,10.2304
-0.0781,0.6518,0.0866,1.8040,1.5347,8.7556
-0.0690,0.4815,0.0426,2.0255,1.4210,9.7468
0.0845,0.0306,0.2745,1.2450,1.2186,9.0357
0.2206,0.1740,0.3818,4.7549,1.3012,11.5257
1.0096,-0.0301,-0.1897,10.6063,0.7757,15.6377
2.0339,0.7352,-2.0941,11.8405,0.0599,8.0337
2.1019,-1.7525,-4.0534,6.3877,-1.1720,-2.2841
0.6912,-3.2554,-4.5586,-3.2310,-5.3642,-8.8873
-1.7717,-6.2339,-1.4754,-18.1732,-9.0022,-10.1849
-7.3330,-1.3014,4.9514,-10.2604,-21.6963,11.3665
-3.9836,-1.1165,6.9307,-5.3020,-15.6473,36.1512
-1.1540,1.8277,8.7312,17.6524,-16.5786,39.2254
4.4792,-2.0307,3.0473,39.2254,-16.1058,39.2254
7.6208,-0.1522,-3.2410,35.4114,-23.6978,26.2728
8.7312,0.8708,-6.9182,14.0971,-38.3300,0.0503
4.4726,0.7685,-4.7561,-20.0658,-20.0502,-30.6135
-0.1743,-1.2244,0.6392,-12.9658,-2.7318,-16.4589
-0.7011,-1.2060,0.4498,-5.6743,1.9980,-0.2837
-0.7213,0.0501,0.9321,-2.2170,6.0717,6.2860
-0.7781,0.1780,1.2097,0.6201,6.8354,6.3446
-0.6137,0.1676,0.7997,3.7721,6.2584,8.7556
-0.2374,0.1340,0.5809,1.4844,4.8423,7.9583
-0.1569,0.2443,0.9499,-2.6839,3.7194,2.9928
-0.5958,-0.2622,1.3153,-2.5642,3.0861,0.5806
-1.5074,-0.2060,2.4720,-0.3256,2.2242,0.5363
-1.8311,-0.5902,2.6625,6.0944,3.2082,6.5936
-1.7741,0.6499,1.1410,10.4651,4.4341,8.8992
-1.2697,0.3821,0.0450,10.7141,3.3279,12.0500
-1.0445,-0.2102,-0.6147,4.3227,0.0192,10.8529
-0.7131,0.8591,-0.4503,6.1507,0.2789,11.0600
-0.5359,0.5076,-0.7413,5.3762,1.3862,11.3988
-0.2904,0.2521,-1.0120,1.5957,1.1636,10.1478
-0.0200,0.1916,-0.5681,0.1772,1.4832,10.6829
0.0362,0.4173,-0.4682,0.5279,2.0925,9.4427
0.1617,0.1727,-0.2070,-0.7793,1.8723,7.9787
0.1386,0.3112,0.2132,0.0455,1.8256,8.7736
0.1423,0.0669,0.3643,1.7011,1.7226,8.9519
0.1170,0.0120,0.3746,3.6236,2.1512,9.1183
0.2694,-0.0663,-0.1788,7.7021,0.8404,12.7719
1.2934,0.8399,-0.7357,16.1704,0.4357,15.1194
1.9452,0.0211,-3.7030,14.2491,-1.9561,4.7836
1.5894,-1.7858,-5.6461,1.8375,-8.0804,-10.1766
-1.6294,-5.4158,-4.0111,-28.9483,-13.5141,-15.3121
-7.5662,-0.9292,4.5048,-23.3997,-23.9456,4.3395
-4.1877,-2.2540,5.0036,-14.3281,-17.4130,31.9015
-3.1443,1.0499,8.7312,18.5359,-19.8623,39.2254
4.0668,-2.6129,0.0634,39.2254,-18.2654,39.2254
8.6331,0.6656,-2.9135,30.3860,-29.4116,24.3418
7.8806,1.5354,-5.2770,13.4722,-30.9259,-6.2620
5.1454,0.0211,-4.4888,-17.8775,-19.8671,-22.6396
0.5580,-1.1173,0.4607,-20.4908,-7.0641,-13.1693
0.1122,-1.3057,1.3027,-6.9157,1.0810,-0.3735
-0.7258,-0.3248,1.7629,-0.6512,6.5613,-0.1257
-1.0251,0.2012,1.4477,4.7070,7.1407,6.5302
-0.6310,0.2094,0.5582,5.3582,6.8151,9.0824
-0.2377,0.3032,0.0258,3.4596,6.2465,7.4795
-0.2100,0.0477,0.2390,-2.7533,4.5370,4.6112
-0.2196,1.1564,1.5807,-2.6803,3.5326,4.2653
-0.7128,-0.2718,1.4440,-0.0120,5.3618,4.1456
-1.1559,-0.2398,1.1413,4.5454,5.9939,1.8208
-1.8002,-0.4453,0.9753,2.5211,3.6919,2.5151
-1.7600,0.1633,0.8322,10.1095,3.7924,9.9970
-1.4384,-0.3549,-1.0536,9.5888,1.8818,10.5620
-1.1842,-0.2425,-1.4421,-0.4908,-0.2334,9.6474
-1.3161,0.7360,0.1271,-0.9146,0.0132,11.2049
-0.9433,0.4266,0.4970,0.9074,1.0618,13.0723
-0.2979,0.7322,-0.0309,3.8511,0.7649,15.5192
