Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
-0.0648,0.0386,0.4149,0.8978,-0.3579,12.2152
0.4967,0.4884,1.2252,3.0813,-0.8068,17.3113
2.2873,0.1807,0.0320,12.9610,-3.0143,19.7246
3.7750,-0.0256,-2.9767,4.8267,-4.4149,8.6550
3.1107,0.5409,-2.3278,-5.6814,-2.3032,4.5011
2.1216,0.2705,-0.4311,-5.2876,1.1732,0.2909
0.7437,0.4026,0.1697,-0.7242,3.0107,2.4134
0.4306,-0.0424,-0.1575,-0.5626,3.4836,3.9301
0.1772,0.0954,0.2198,-0.9026,3.9133,5.1272
-0.0602,0.0264,0.1577,0.3783,4.5011,5.3223
-0.1895,0.0053,0.0536,-0.7123,4.6675,5.1296
-0.5860,0.2443,0.2952,-2.1296,4.3634,6.1064
-0.7634,0.8945,0.4495,-2.5893,2.1763,5.6743
-0.9196,1.2313,0.5311,-10.7069,-1.9201,3.4249
-1.7003,1.2564,2.1130,-18.1516,-5.9843,-3.8080
-4.1693,0.4197,5.1187,-20.8810,-15.3468,-3.4105
-5.9520,0.2832,8.7312,3.6224,-29.3326,16.8959
-1.6998,-1.3472,5.0655,39.2254,-14.3281,35.8484
0.4623,0.2041,-1.8746,36.4984,-3.2154,16.4003
-0.2726,1.1578,-6.4201,32.2858,-16.6780,0.9086
-1.3611,-0.2038,-8.7314,-1.0499,-23.5841,-4.2437
-1.1972,-0.2182,-5.9962,-33.2435,-26.1519,21.5897
0.0477,0.7043,-0.0847,-19.2063,-7.5717,13.6481
0.3323,0.1865,0.9214,-2.6001,-1.1001,8.5078
0.0749,0.0954,1.0275,3.0754,-0.8320,6.6295
-0.0770,0.0981,0.4104,4.3742,-1.8567,9.1123
0.1082,0.1191,-0.1045,2.1536,-2.3308,9.1255
0.1732,0.2769,0.2350,0.2502,-2.6384,9.1147
0.1188,0.4167,0.3206,1.5622,-2.1524,9.0273
0.1058,0.3046,0.0999,0.5567,-1.6376,8.4360
0.0139,0.1993,0.3171,0.1867,-1.3288,10.7967
0.3928,0.3155,0.5694,2.8982,-0.8176,14.1797
1.3536,0.1951,-0.0749,5.0745,-1.3132,17.3304
2.3222,0.3344,-0.9225,2.4852,-2.0710,12.9802
2.5591,0.5319,-0.6901,-1.8040,-1.6460,9.0573
2.2252,0.7141,-0.0845,-0.7781,-0.6297,5.4468
1.4418,0.2153,0.3163,-1.3108,1.1660,3.9301
1.1399,0.1820,-0.0831,1.7980,2.3056,2.4900
0.5356,-0.0458,-0.1055,-1.9201,2.5379,3.2034
