Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
-0.6478,0.3683,1.9303,1.6185,2.6169,-0.7997
-1.5044,0.5649,1.7893,1.6089,1.5095,1.1708
-2.8112,0.4090,1.9380,8.2049,0.5782,2.8599
-2.9460,-0.2798,0.3456,12.5073,-0.3615,13.8481
-1.0192,-1.7134,-1.4061,15.2427,-0.7721,15.5851
-1.3336,-0.9313,-3.1099,7.7321,-0.7446,10.5189
-1.1858,-1.5127,-3.2274,-0.3340,-2.2529,13.9402
-0.7608,-0.0570,-1.7256,-5.6395,-1.5490,12.3134
-0.2758,0.6067,-0.0973,-3.4919,-1.1456,13.2304
0.1951,0.1791,0.3328,0.6381,-0.2083,7.7129
-0.1577,0.3549,0.4357,3.4632,0.0563,7.8865
-0.0823,0.3976,0.3219,4.3491,-0.1425,9.4990
0.1111,0.1324,-0.0096,3.8391,0.1053,8.4144
0.1876,-0.0775,-0.1593,4.3574,0.2538,7.9583
0.1431,-0.6336,-0.4130,4.1958,0.2670,8.1894
0.0293,-0.5899,-0.4895,2.5187,-0.2849,7.5980
-0.0706,-0.5383,-0.3152,-1.1744,-1.5718,6.2752
-1.2556,0.5460,1.1543,-8.8765,-2.0853,5.4133
-1.3787,-0.0632,3.4526,-10.4124,-3.9624,18.7837
-1.3118,1.9377,6.2224,-9.8067,-7.0473,26.8761
3.1059,-2.2460,7.1726,35.8831,-20.5614,39.2254
6.1673,-2.3875,-2.4626,27.3609,-20.7721,14.8452
5.5989,-0.7437,-4.8864,25.1631,-24.5968,-6.0478
3.3161,-4.2663,-8.4511,14.8883,-23.8702,-8.8981
0.4114,-3.9748,-8.7314,-13.1382,-20.9385,-3.9037
-1.4826,-4.9415,-4.3862,-17.8356,-14.4682,-3.3411
-3.0771,-3.9879,-0.3595,-32.0069,-11.8262,-4.5622
-6.4692,-0.9990,5.4643,-22.9784,-19.8862,11.6430
-4.9695,-0.4002,6.6786,-7.2880,-23.7517,39.2254
1.8719,0.6635,8.7312,5.0194,-31.8680,39.2254
4.9194,-0.1460,7.5412,39.2254,-22.8467,27.7261
5.3338,-1.0488,-3.4283,39.2254,-12.9610,-6.2956
3.2668,-1.6358,-7.5361,-8.5030,-12.5181,-12.1949
-0.2875,-1.1698,-0.6787,-28.8154,-0.0204,-5.3187
-1.3059,0.6691,2.1466,-2.5355,2.1847,9.4128
-0.2926,0.2838,0.7205,4.4424,4.6388,10.4902
-0.1074,0.3043,0.0722,3.8990,4.6783,9.5636
0.5987,-0.1820,-0.1215,-2.7713,3.0299,9.2883
0.3797,-0.3344,1.3416,-2.9760,3.0047,-1.1157
-0.7160,-0.0509,1.5348,0.1712,1.8591,0.6129
-1.9446,0.1354,1.3579,3.3255,1.9812,-1.6951
-2.8117,0.5716,0.8511,6.0932,0.6560,8.1678
-1.9284,-0.3517,-0.1655,3.3734,0.3962,14.7196
-1.0848,0.7613,-0.3277,2.5474,0.9529,15.2822
-0.4948,0.2702,0.0925,-1.7825,0.9254,15.1373
-0.0285,0.1615,0.6352,4.9680,0.8404,11.8836
0.4783,-0.4413,-0.6187,3.7721,0.6381,10.2999
0.2923,-1.2031,-0.4855,2.1308,0.9876,4.6005
-0.5257,-1.1959,-0.4549,3.4800,0.2071,7.0940
-0.4183,-0.6880,-0.5945,2.0554,0.0359,8.3067
-0.8412,0.2033,0.2180,2.5798,-0.0251,8.5389
-0.1929,0.2209,-0.2409,3.2537,-0.2466,9.5828
-0.3419,0.0914,0.0362,1.1696,0.0251,7.9344
-0.2625,0.1471,0.3277,2.4038,-0.3591,9.0980
-0.1292,-0.2409,0.1127,2.6600,0.2526,7.0844
-0.6131,-0.7954,-0.3040,-0.4633,1.3934,7.9476
-2.6116,-0.5569,1.1743,-15.8700,-4.8758,30.7823
5.6916,0.1466,7.4617,4.8878,-16.6744,35.5419
4.2645,1.1090,2.9751,39.2254,-14.8057,14.4993
6.0716,-1.0397,-4.8675,30.1897,-22.2733,-3.7649
3.3302,-2.2140,-7.6389,10.5788,-22.1212,-8.4527
1.5218,-3.5069,-8.4207,-7.1407,-20.3842,-4.3491
-0.1391,-4.3822,-4.7388,-15.7395,-10.3573,-8.5521
-3.6247,-4.8041,-1.1519,-21.5514,-11.5436,-5.9053
-6.6818,-2.4134,2.2902,-24.3670,-20.6488,5.4719
-5.4619,-0.6310,7.0855,-20.7398,-19.7605,39.2254
-0.3397,0.8836,8.3331,-1.9453,-25.9807,39.2254
4.9181,-0.7075,7.8862,36.5367,-24.9847,34.2610
5.6605,0.7538,1.0861,39.2254,-16.4111,2.5953
4.2237,-1.2750,-6.1918,20.9241,-15.2750,-13.0831
0.9513,-1.5828,-6.4012,-15.5132,-6.1495,-11.1211
-0.6981,-0.7328,-2.0582,-28.4671,-4.0522,7.0665
-0.7384,0.6475,1.5044,-12.6522,1.6173,10.5656
-0.2140,-0.1239,1.4386,-0.9780,4.7130,7.8745
-0.1937,-0.0288,1.1919,0.1784,3.5123,8.3629
0.2467,-0.3536,1.0925,-6.9683,1.7382,5.6000
-0.3408,-0.1769,2.4626,-2.7665,1.0008,1.9573
-1.4586,-0.1545,3.1384,3.2417,0.2179,1.2558
-2.1264,-0.2193,2.1453,7.7644,-0.6560,3.9732
-1.8567,0.6107,1.7629,8.1810,-0.2550,9.8186
-2.3180,-0.2721,-0.1601,11.1055,-0.0922,9.3733
-1.5740,1.6582,-1.2785,6.9145,-0.3567,15.4031
-0.3669,-0.1151,-2.2513,-0.1413,-1.3420,11.4706
-0.7472,0.5700,-1.1271,-0.7913,-0.1030,7.6794
-0.3397,-0.5995,-0.6033,0.9649,-1.4557,15.7491
0.5540,-0.4858,-0.8343,0.4369,-0.9553,11.4227
0.4247,0.1260,-0.1575,-0.4920,-0.1987,8.5341
0.2204,-0.2990,-0.1370,3.1316,-0.2023,7.7021
0.2353,0.0458,-0.5689,1.0020,-0.3950,7.8697
0.1633,-0.2435,-0.3720,3.5961,-0.6728,8.4443
0.3384,0.5332,-0.9070,3.2250,-0.5195,6.2429
0.0008,0.5907,-0.7925,0.2562,0.2167,4.9740
-0.9587,0.2217,-1.4741,-8.2396,-0.5674,2.7952
-3.2119,-1.4925,1.6188,-27.4950,-5.3391,15.8041
-1.6062,-0.8516,7.6547,-17.4489,-17.8619,24.0761
1.5252,-1.1367,8.7312,29.7958,-32.7335,39.2254
7.9515,-2.8413,-2.7936,39.2254,-29.0357,7.6363
6.1108,-2.4810,-7.5678,12.3661,-31.6406,-5.7844
3.3228,-4.4824,-8.7314,-2.5247,-26.7923,-12.6785
-0.6323,-4.7318,-6.9400,-24.9260,-20.1340,-10.2711
-4.0414,-3.5988,0.3269,-30.4243,-12.2858,-17.4286
-6.7575,-2.1120,3.7995,-22.1751,-17.8955,12.4965
-6.1966,-1.1322,7.2872,-16.6002,-28.8920,39.2254
2.6827,-0.7005,8.2073,8.2205,-27.7284,39.2254
5.4414,-0.4159,8.1796,38.9022,-26.0908,24.1264
5.0255,-0.7682,-2.0939,39.2254,-15.4785,-2.4517
3.2788,-1.0038,-7.1292,4.3167,-13.9618,-17.8787
-0.4836,-1.0051,-3.8349,-19.8623,-1.3324,-7.0354
-1.1378,-0.2086,-0.7466,-15.7766,0.1508,8.5269
